low-bm,low-rf,hi-bm,hi-rf,run,type,low-fidelity,high-fidelity
0.2,0.6,0.35,0.76,2,low-fidelity,108,0
0.2,0.6,0.35,0.76,3,low-fidelity,107,0
0.2,0.6,0.35,0.76,4,low-fidelity,87,0
0.2,0.6,0.35,0.76,5,low-fidelity,93,0
0.2,0.6,0.35,0.76,6,low-fidelity,108,0
0.2,0.6,0.35,0.76,7,low-fidelity,108,0
0.2,0.6,0.35,0.76,8,low-fidelity,104,0
0.2,0.6,0.35,0.76,9,low-fidelity,76,0
0.2,0.6,0.35,0.76,10,low-fidelity,103,0
0.2,0.6,0.35,0.76,11,low-fidelity,85,0
0.2,0.6,0.35,0.76,12,low-fidelity,109,0
0.2,0.6,0.35,0.76,13,low-fidelity,94,0
0.2,0.6,0.35,0.76,14,low-fidelity,102,0
0.2,0.6,0.35,0.76,15,low-fidelity,103,0
0.2,0.6,0.35,0.76,16,low-fidelity,97,0
0.2,0.6,0.35,0.76,17,low-fidelity,83,0
0.2,0.6,0.35,0.76,18,low-fidelity,99,0
0.2,0.6,0.35,0.76,19,low-fidelity,116,0
0.2,0.6,0.35,0.76,0,high-fidelity,0,78
0.2,0.6,0.35,0.76,1,high-fidelity,0,72
0.2,0.6,0.35,0.76,2,high-fidelity,0,71
0.2,0.6,0.35,0.76,3,high-fidelity,0,78
0.2,0.6,0.35,0.76,4,high-fidelity,0,83
0.2,0.6,0.35,0.76,5,high-fidelity,0,78
0.2,0.6,0.35,0.76,6,high-fidelity,0,72
0.2,0.6,0.35,0.76,7,high-fidelity,0,72
0.2,0.6,0.35,0.76,8,high-fidelity,0,73
0.2,0.6,0.35,0.76,9,high-fidelity,0,74
0.2,0.6,0.35,0.76,10,high-fidelity,0,70
0.2,0.6,0.35,0.76,11,high-fidelity,0,74
0.2,0.6,0.35,0.76,12,high-fidelity,0,81
0.2,0.6,0.35,0.76,13,high-fidelity,0,77
0.2,0.6,0.35,0.76,14,high-fidelity,0,77
0.2,0.6,0.35,0.76,15,high-fidelity,0,84
0.2,0.6,0.35,0.76,16,high-fidelity,0,84
0.2,0.6,0.35,0.76,17,high-fidelity,0,77
0.2,0.6,0.35,0.76,18,high-fidelity,0,73
0.2,0.6,0.35,0.76,19,high-fidelity,0,80
0.2,0.6,0.35,0.76,0,together,104,0
0.2,0.6,0.35,0.76,1,together,100,0
0.2,0.6,0.35,0.76,2,together,109,0
0.2,0.6,0.35,0.76,3,together,107,0
0.2,0.6,0.35,0.76,4,together,97,0
0.2,0.6,0.35,0.76,5,together,92,0
0.2,0.6,0.35,0.76,6,together,103,0
0.2,0.6,0.35,0.76,7,together,99,0
0.2,0.6,0.35,0.76,8,together,103,0
0.2,0.6,0.35,0.76,9,together,96,0
0.2,0.6,0.35,0.76,10,together,85,0
0.2,0.6,0.35,0.76,11,together,94,0
0.2,0.6,0.35,0.76,12,together,97,0
0.2,0.6,0.35,0.76,13,together,102,0
0.2,0.6,0.35,0.76,14,together,103,0
0.2,0.6,0.35,0.76,15,together,104,0
0.2,0.6,0.35,0.76,16,together,113,0
0.2,0.6,0.35,0.76,17,together,78,0
0.2,0.6,0.35,0.76,18,together,104,0
0.2,0.6,0.35,0.76,19,together,69,0
0.2,0.6,0.21000000000000002,0.77,0,low-fidelity,103,0
0.2,0.6,0.21000000000000002,0.77,1,low-fidelity,83,0
0.2,0.6,0.21000000000000002,0.77,2,low-fidelity,74,0
0.2,0.6,0.21000000000000002,0.77,3,low-fidelity,109,0
0.2,0.6,0.21000000000000002,0.77,4,low-fidelity,86,0
0.2,0.6,0.21000000000000002,0.77,5,low-fidelity,89,0
0.2,0.6,0.21000000000000002,0.77,6,low-fidelity,102,0
0.2,0.6,0.21000000000000002,0.77,7,low-fidelity,106,0
0.2,0.6,0.21000000000000002,0.77,8,low-fidelity,94,0
0.2,0.6,0.21000000000000002,0.77,9,low-fidelity,106,0
0.2,0.6,0.21000000000000002,0.77,10,low-fidelity,90,0
0.2,0.6,0.21000000000000002,0.77,11,low-fidelity,103,0
0.2,0.6,0.21000000000000002,0.77,12,low-fidelity,113,0
0.2,0.6,0.21000000000000002,0.77,13,low-fidelity,105,0
0.2,0.6,0.21000000000000002,0.77,14,low-fidelity,90,0
0.2,0.6,0.21000000000000002,0.77,15,low-fidelity,101,0
0.2,0.6,0.21000000000000002,0.77,16,low-fidelity,107,0
0.2,0.6,0.21000000000000002,0.77,17,low-fidelity,73,0
0.2,0.6,0.21000000000000002,0.77,18,low-fidelity,102,0
0.2,0.6,0.21000000000000002,0.77,19,low-fidelity,98,0
0.2,0.6,0.21000000000000002,0.77,0,high-fidelity,0,117
0.2,0.6,0.21000000000000002,0.77,1,high-fidelity,0,129
0.2,0.6,0.21000000000000002,0.77,2,high-fidelity,0,132
0.2,0.6,0.21000000000000002,0.77,3,high-fidelity,0,124
0.2,0.6,0.21000000000000002,0.77,4,high-fidelity,0,132
0.2,0.6,0.21000000000000002,0.77,5,high-fidelity,0,126
0.2,0.6,0.21000000000000002,0.77,6,high-fidelity,0,119
0.2,0.6,0.21000000000000002,0.77,7,high-fidelity,0,135
0.2,0.6,0.21000000000000002,0.77,8,high-fidelity,0,128
0.2,0.6,0.21000000000000002,0.77,9,high-fidelity,0,129
0.2,0.6,0.21000000000000002,0.77,10,high-fidelity,0,110
0.2,0.6,0.21000000000000002,0.77,11,high-fidelity,0,133
0.2,0.6,0.21000000000000002,0.77,12,high-fidelity,0,130
0.2,0.6,0.21000000000000002,0.77,13,high-fidelity,0,128
0.2,0.6,0.21000000000000002,0.77,14,high-fidelity,0,125
0.2,0.6,0.21000000000000002,0.77,15,high-fidelity,0,130
0.2,0.6,0.21000000000000002,0.77,16,high-fidelity,0,123
0.2,0.6,0.21000000000000002,0.77,17,high-fidelity,0,129
0.2,0.6,0.21000000000000002,0.77,18,high-fidelity,0,123
0.2,0.6,0.21000000000000002,0.77,19,high-fidelity,0,126
0.2,0.6,0.21000000000000002,0.77,0,together,0,126
0.2,0.6,0.21000000000000002,0.77,1,together,0,121
0.2,0.6,0.21000000000000002,0.77,2,together,0,114
0.2,0.6,0.21000000000000002,0.77,3,together,0,123
0.2,0.6,0.21000000000000002,0.77,4,together,0,127
0.2,0.6,0.21000000000000002,0.77,5,together,0,121
0.2,0.6,0.21000000000000002,0.77,6,together,0,122
0.2,0.6,0.21000000000000002,0.77,7,together,0,122
0.2,0.6,0.21000000000000002,0.77,8,together,0,119
0.2,0.6,0.21000000000000002,0.77,9,together,0,116
0.2,0.6,0.21000000000000002,0.77,10,together,0,123
0.2,0.6,0.21000000000000002,0.77,11,together,0,132
0.2,0.6,0.21000000000000002,0.77,12,together,0,120
0.2,0.6,0.21000000000000002,0.77,13,together,0,125
0.2,0.6,0.21000000000000002,0.77,14,together,0,117
0.2,0.6,0.21000000000000002,0.77,15,together,0,125
0.2,0.6,0.21000000000000002,0.77,16,together,0,116
0.2,0.6,0.21000000000000002,0.77,17,together,0,125
0.2,0.6,0.21000000000000002,0.77,18,together,0,119
0.2,0.6,0.21000000000000002,0.77,19,together,0,129
0.2,0.6,0.32,0.6699999999999999,0,low-fidelity,106,0
0.2,0.6,0.32,0.6699999999999999,1,low-fidelity,102,0
0.2,0.6,0.32,0.6699999999999999,2,low-fidelity,85,0
0.2,0.6,0.32,0.6699999999999999,3,low-fidelity,97,0
0.2,0.6,0.32,0.6699999999999999,4,low-fidelity,108,0
0.2,0.6,0.32,0.6699999999999999,5,low-fidelity,105,0
0.2,0.6,0.32,0.6699999999999999,6,low-fidelity,103,0
0.2,0.6,0.32,0.6699999999999999,7,low-fidelity,98,0
0.2,0.6,0.32,0.6699999999999999,8,low-fidelity,88,0
0.2,0.6,0.32,0.6699999999999999,9,low-fidelity,113,0
0.2,0.6,0.32,0.6699999999999999,10,low-fidelity,95,0
0.2,0.6,0.32,0.6699999999999999,11,low-fidelity,93,0
0.2,0.6,0.32,0.6699999999999999,12,low-fidelity,89,0
0.2,0.6,0.32,0.6699999999999999,13,low-fidelity,93,0
0.2,0.6,0.32,0.6699999999999999,14,low-fidelity,107,0
0.2,0.6,0.32,0.6699999999999999,15,low-fidelity,102,0
0.2,0.6,0.32,0.6699999999999999,16,low-fidelity,88,0
0.2,0.6,0.32,0.6699999999999999,17,low-fidelity,97,0
0.2,0.6,0.32,0.6699999999999999,18,low-fidelity,93,0
0.2,0.6,0.32,0.6699999999999999,19,low-fidelity,87,0
0.2,0.6,0.32,0.6699999999999999,0,high-fidelity,0,76
0.2,0.6,0.32,0.6699999999999999,1,high-fidelity,0,85
0.2,0.6,0.32,0.6699999999999999,2,high-fidelity,0,65
0.2,0.6,0.32,0.6699999999999999,3,high-fidelity,0,70
0.2,0.6,0.32,0.6699999999999999,4,high-fidelity,0,72
0.2,0.6,0.32,0.6699999999999999,5,high-fidelity,0,80
0.2,0.6,0.32,0.6699999999999999,6,high-fidelity,0,70
0.2,0.6,0.32,0.6699999999999999,7,high-fidelity,0,77
0.2,0.6,0.32,0.6699999999999999,8,high-fidelity,0,66
0.2,0.6,0.32,0.6699999999999999,9,high-fidelity,0,75
0.2,0.6,0.32,0.6699999999999999,10,high-fidelity,0,61
0.2,0.6,0.32,0.6699999999999999,11,high-fidelity,0,81
0.2,0.6,0.32,0.6699999999999999,12,high-fidelity,0,80
0.2,0.6,0.32,0.6699999999999999,13,high-fidelity,0,81
0.2,0.6,0.32,0.6699999999999999,14,high-fidelity,0,68
0.2,0.6,0.32,0.6699999999999999,15,high-fidelity,0,74
0.2,0.6,0.32,0.6699999999999999,16,high-fidelity,0,74
0.2,0.6,0.32,0.6699999999999999,17,high-fidelity,0,68
0.2,0.6,0.32,0.6699999999999999,18,high-fidelity,0,77
0.2,0.6,0.32,0.6699999999999999,19,high-fidelity,0,74
0.2,0.6,0.32,0.6699999999999999,0,together,82,0
0.2,0.6,0.32,0.6699999999999999,1,together,99,0
0.2,0.6,0.32,0.6699999999999999,2,together,93,0
0.2,0.6,0.32,0.6699999999999999,3,together,97,0
0.2,0.6,0.32,0.6699999999999999,4,together,80,0
0.2,0.6,0.32,0.6699999999999999,5,together,101,0
0.2,0.6,0.32,0.6699999999999999,6,together,110,0
0.2,0.6,0.32,0.6699999999999999,7,together,98,0
0.2,0.6,0.32,0.6699999999999999,8,together,83,0
0.2,0.6,0.32,0.6699999999999999,9,together,111,0
0.2,0.6,0.32,0.6699999999999999,10,together,98,0
0.2,0.6,0.32,0.6699999999999999,11,together,111,0
0.2,0.6,0.32,0.6699999999999999,12,together,92,0
0.2,0.6,0.32,0.6699999999999999,13,together,96,0
0.2,0.6,0.32,0.6699999999999999,14,together,86,0
0.2,0.6,0.32,0.6699999999999999,15,together,94,0
0.2,0.6,0.32,0.6699999999999999,16,together,90,0
0.2,0.6,0.32,0.6699999999999999,17,together,99,0
0.2,0.6,0.32,0.6699999999999999,18,together,101,0
0.2,0.6,0.32,0.6699999999999999,19,together,83,0
0.2,0.6,0.26,0.6599999999999999,0,low-fidelity,103,0
0.2,0.6,0.26,0.6599999999999999,1,low-fidelity,92,0
0.2,0.6,0.26,0.6599999999999999,2,low-fidelity,88,0
0.2,0.6,0.26,0.6599999999999999,3,low-fidelity,106,0
0.2,0.6,0.26,0.6599999999999999,4,low-fidelity,100,0
0.2,0.6,0.26,0.6599999999999999,5,low-fidelity,101,0
0.2,0.6,0.26,0.6599999999999999,6,low-fidelity,95,0
0.2,0.6,0.26,0.6599999999999999,7,low-fidelity,87,0
0.2,0.6,0.26,0.6599999999999999,8,low-fidelity,93,0
0.2,0.6,0.26,0.6599999999999999,9,low-fidelity,117,0
0.2,0.6,0.26,0.6599999999999999,10,low-fidelity,116,0
0.2,0.6,0.26,0.6599999999999999,11,low-fidelity,86,0
0.2,0.6,0.26,0.6599999999999999,12,low-fidelity,104,0
0.2,0.6,0.26,0.6599999999999999,13,low-fidelity,92,0
0.2,0.6,0.26,0.6599999999999999,14,low-fidelity,88,0
0.2,0.6,0.26,0.6599999999999999,15,low-fidelity,97,0
0.2,0.6,0.26,0.6599999999999999,16,low-fidelity,111,0
0.2,0.6,0.26,0.6599999999999999,17,low-fidelity,87,0
0.2,0.6,0.26,0.6599999999999999,18,low-fidelity,103,0
0.2,0.6,0.26,0.6599999999999999,19,low-fidelity,107,0
0.2,0.6,0.26,0.6599999999999999,0,high-fidelity,0,95
0.2,0.6,0.26,0.6599999999999999,1,high-fidelity,0,71
0.2,0.6,0.26,0.6599999999999999,2,high-fidelity,0,90
0.2,0.6,0.26,0.6599999999999999,3,high-fidelity,0,87
0.2,0.6,0.26,0.6599999999999999,4,high-fidelity,0,84
0.2,0.6,0.26,0.6599999999999999,5,high-fidelity,0,98
0.2,0.6,0.26,0.6599999999999999,6,high-fidelity,0,90
0.2,0.6,0.26,0.6599999999999999,7,high-fidelity,0,75
0.2,0.6,0.26,0.6599999999999999,8,high-fidelity,0,86
0.2,0.6,0.26,0.6599999999999999,9,high-fidelity,0,82
0.2,0.6,0.26,0.6599999999999999,10,high-fidelity,0,96
0.2,0.6,0.26,0.6599999999999999,11,high-fidelity,0,78
0.2,0.6,0.26,0.6599999999999999,12,high-fidelity,0,87
0.2,0.6,0.26,0.6599999999999999,13,high-fidelity,0,92
0.2,0.6,0.26,0.6599999999999999,14,high-fidelity,0,83
0.2,0.6,0.26,0.6599999999999999,15,high-fidelity,0,80
0.2,0.6,0.26,0.6599999999999999,16,high-fidelity,0,83
0.2,0.6,0.26,0.6599999999999999,17,high-fidelity,0,93
0.2,0.6,0.26,0.6599999999999999,18,high-fidelity,0,85
0.2,0.6,0.26,0.6599999999999999,19,high-fidelity,0,91
0.2,0.6,0.26,0.6599999999999999,0,together,96,0
0.2,0.6,0.26,0.6599999999999999,1,together,95,0
0.2,0.6,0.26,0.6599999999999999,2,together,81,0
0.2,0.6,0.26,0.6599999999999999,3,together,100,0
0.2,0.6,0.26,0.6599999999999999,4,together,76,0
0.2,0.6,0.26,0.6599999999999999,5,together,109,0
0.2,0.6,0.26,0.6599999999999999,6,together,86,0
0.2,0.6,0.26,0.6599999999999999,7,together,105,0
0.2,0.6,0.26,0.6599999999999999,8,together,95,4
0.2,0.6,0.26,0.6599999999999999,9,together,105,0
0.2,0.6,0.26,0.6599999999999999,10,together,107,0
0.2,0.6,0.26,0.6599999999999999,11,together,86,0
0.2,0.6,0.26,0.6599999999999999,12,together,0,88
0.2,0.6,0.26,0.6599999999999999,13,together,108,0
0.2,0.6,0.26,0.6599999999999999,14,together,88,0
0.2,0.6,0.26,0.6599999999999999,15,together,95,0
0.2,0.6,0.26,0.6599999999999999,16,together,100,0
0.2,0.6,0.26,0.6599999999999999,17,together,92,0
0.2,0.6,0.26,0.6599999999999999,18,together,80,0
0.2,0.6,0.26,0.6599999999999999,19,together,97,0
0.2,0.6,0.33,0.74,0,low-fidelity,76,0
0.2,0.6,0.33,0.74,1,low-fidelity,87,0
0.2,0.6,0.33,0.74,2,low-fidelity,104,0
0.2,0.6,0.33,0.74,3,low-fidelity,95,0
0.2,0.6,0.33,0.74,4,low-fidelity,89,0
0.2,0.6,0.33,0.74,5,low-fidelity,91,0
0.2,0.6,0.33,0.74,6,low-fidelity,95,0
0.2,0.6,0.33,0.74,7,low-fidelity,97,0
0.2,0.6,0.33,0.74,8,low-fidelity,101,0
0.2,0.6,0.33,0.74,9,low-fidelity,110,0
0.2,0.6,0.33,0.74,10,low-fidelity,90,0
0.2,0.6,0.33,0.74,11,low-fidelity,74,0
0.2,0.6,0.33,0.74,12,low-fidelity,93,0
0.2,0.6,0.33,0.74,13,low-fidelity,96,0
0.2,0.6,0.33,0.74,14,low-fidelity,88,0
0.2,0.6,0.33,0.74,15,low-fidelity,112,0
0.2,0.6,0.33,0.74,16,low-fidelity,80,0
0.2,0.6,0.33,0.74,17,low-fidelity,92,0
0.2,0.6,0.33,0.74,18,low-fidelity,80,0
0.2,0.6,0.33,0.74,19,low-fidelity,102,0
0.2,0.6,0.33,0.74,0,high-fidelity,0,76
0.2,0.6,0.33,0.74,1,high-fidelity,0,82
0.2,0.6,0.33,0.74,2,high-fidelity,0,77
0.2,0.6,0.33,0.74,3,high-fidelity,0,76
0.2,0.6,0.33,0.74,4,high-fidelity,0,79
0.2,0.6,0.33,0.74,5,high-fidelity,0,72
0.2,0.6,0.33,0.74,6,high-fidelity,0,76
0.2,0.6,0.33,0.74,7,high-fidelity,0,90
0.2,0.6,0.33,0.74,8,high-fidelity,0,82
0.2,0.6,0.33,0.74,9,high-fidelity,0,89
0.2,0.6,0.33,0.74,10,high-fidelity,0,74
0.2,0.6,0.33,0.74,11,high-fidelity,0,84
0.2,0.6,0.33,0.74,12,high-fidelity,0,75
0.2,0.6,0.33,0.74,13,high-fidelity,0,76
0.2,0.6,0.33,0.74,14,high-fidelity,0,78
0.2,0.6,0.33,0.74,15,high-fidelity,0,78
0.2,0.6,0.33,0.74,16,high-fidelity,0,76
0.2,0.6,0.33,0.74,17,high-fidelity,0,80
0.2,0.6,0.33,0.74,18,high-fidelity,0,72
0.2,0.6,0.33,0.74,19,high-fidelity,0,71
0.2,0.6,0.33,0.74,0,together,117,0
0.2,0.6,0.33,0.74,1,together,119,0
0.2,0.6,0.33,0.74,2,together,86,0
0.2,0.6,0.33,0.74,3,together,104,0
0.2,0.6,0.33,0.74,4,together,85,0
0.2,0.6,0.33,0.74,5,together,101,0
0.2,0.6,0.33,0.74,6,together,77,0
0.2,0.6,0.33,0.74,7,together,96,0
0.2,0.6,0.33,0.74,8,together,92,0
0.2,0.6,0.33,0.74,9,together,88,0
0.2,0.6,0.33,0.74,10,together,93,0
0.2,0.6,0.33,0.74,11,together,96,0
0.2,0.6,0.33,0.74,12,together,102,0
0.2,0.6,0.33,0.74,13,together,102,0
0.2,0.6,0.33,0.74,14,together,94,0
0.2,0.6,0.33,0.74,15,together,95,0
0.2,0.6,0.33,0.74,16,together,77,0
0.2,0.6,0.33,0.74,17,together,106,0
0.2,0.6,0.33,0.74,18,together,92,0
0.2,0.6,0.33,0.74,19,together,100,0
0.2,0.6,0.27,0.75,0,low-fidelity,97,0
0.2,0.6,0.27,0.75,1,low-fidelity,107,0
0.2,0.6,0.27,0.75,2,low-fidelity,106,0
0.2,0.6,0.27,0.75,3,low-fidelity,91,0
0.2,0.6,0.27,0.75,4,low-fidelity,110,0
0.2,0.6,0.27,0.75,5,low-fidelity,98,0
0.2,0.6,0.27,0.75,6,low-fidelity,97,0
0.2,0.6,0.27,0.75,7,low-fidelity,98,0
0.2,0.6,0.27,0.75,8,low-fidelity,97,0
0.2,0.6,0.27,0.75,9,low-fidelity,83,0
0.2,0.6,0.27,0.75,10,low-fidelity,90,0
0.2,0.6,0.27,0.75,11,low-fidelity,99,0
0.2,0.6,0.27,0.75,12,low-fidelity,100,0
0.2,0.6,0.27,0.75,13,low-fidelity,110,0
0.2,0.6,0.27,0.75,14,low-fidelity,96,0
0.2,0.6,0.27,0.75,15,low-fidelity,100,0
0.2,0.6,0.27,0.75,16,low-fidelity,82,0
0.2,0.6,0.27,0.75,17,low-fidelity,104,0
0.2,0.6,0.27,0.75,18,low-fidelity,83,0
0.2,0.6,0.27,0.75,19,low-fidelity,93,0
0.2,0.6,0.27,0.75,0,high-fidelity,0,97
0.2,0.6,0.27,0.75,1,high-fidelity,0,98
0.2,0.6,0.27,0.75,2,high-fidelity,0,103
0.2,0.6,0.27,0.75,3,high-fidelity,0,97
0.2,0.6,0.27,0.75,4,high-fidelity,0,95
0.2,0.6,0.27,0.75,5,high-fidelity,0,97
0.2,0.6,0.27,0.75,6,high-fidelity,0,94
0.2,0.6,0.27,0.75,7,high-fidelity,0,95
0.2,0.6,0.27,0.75,8,high-fidelity,0,95
0.2,0.6,0.27,0.75,9,high-fidelity,0,100
0.2,0.6,0.27,0.75,10,high-fidelity,0,96
0.2,0.6,0.27,0.75,11,high-fidelity,0,97
0.2,0.6,0.27,0.75,12,high-fidelity,0,100
0.2,0.6,0.27,0.75,13,high-fidelity,0,102
0.2,0.6,0.27,0.75,14,high-fidelity,0,100
0.2,0.6,0.27,0.75,15,high-fidelity,0,92
0.2,0.6,0.27,0.75,16,high-fidelity,0,99
0.2,0.6,0.27,0.75,17,high-fidelity,0,104
0.2,0.6,0.27,0.75,18,high-fidelity,0,98
0.2,0.6,0.27,0.75,19,high-fidelity,0,98
0.2,0.6,0.27,0.75,0,together,103,0
0.2,0.6,0.27,0.75,1,together,0,90
0.2,0.6,0.27,0.75,2,together,0,85
0.2,0.6,0.27,0.75,3,together,59,39
0.2,0.6,0.27,0.75,4,together,0,82
0.2,0.6,0.27,0.75,5,together,103,0
0.2,0.6,0.27,0.75,6,together,0,92
0.2,0.6,0.27,0.75,7,together,0,104
0.2,0.6,0.27,0.75,8,together,0,91
0.2,0.6,0.27,0.75,9,together,39,56
0.2,0.6,0.27,0.75,10,together,0,96
0.2,0.6,0.27,0.75,11,together,80,0
0.2,0.6,0.27,0.75,12,together,0,97
0.2,0.6,0.27,0.75,13,together,88,0
0.2,0.6,0.27,0.75,14,together,87,0
0.2,0.6,0.27,0.75,15,together,34,54
0.2,0.6,0.27,0.75,16,together,56,44
0.2,0.6,0.27,0.75,17,together,0,99
0.2,0.6,0.27,0.75,18,together,0,101
0.2,0.6,0.27,0.75,19,together,94,16
0.2,0.6,0.30000000000000004,0.75,0,low-fidelity,89,0
0.2,0.6,0.30000000000000004,0.75,1,low-fidelity,96,0
0.2,0.6,0.30000000000000004,0.75,2,low-fidelity,110,0
0.2,0.6,0.30000000000000004,0.75,3,low-fidelity,93,0
0.2,0.6,0.30000000000000004,0.75,4,low-fidelity,105,0
0.2,0.6,0.30000000000000004,0.75,5,low-fidelity,114,0
0.2,0.6,0.30000000000000004,0.75,6,low-fidelity,95,0
0.2,0.6,0.30000000000000004,0.75,7,low-fidelity,114,0
0.2,0.6,0.30000000000000004,0.75,8,low-fidelity,82,0
0.2,0.6,0.30000000000000004,0.75,9,low-fidelity,111,0
0.2,0.6,0.30000000000000004,0.75,10,low-fidelity,82,0
0.2,0.6,0.30000000000000004,0.75,11,low-fidelity,99,0
0.2,0.6,0.30000000000000004,0.75,12,low-fidelity,101,0
0.2,0.6,0.30000000000000004,0.75,13,low-fidelity,103,0
0.2,0.6,0.30000000000000004,0.75,14,low-fidelity,90,0
0.2,0.6,0.30000000000000004,0.75,15,low-fidelity,116,0
0.2,0.6,0.30000000000000004,0.75,16,low-fidelity,96,0
0.2,0.6,0.30000000000000004,0.75,17,low-fidelity,83,0
0.2,0.6,0.30000000000000004,0.75,18,low-fidelity,76,0
0.2,0.6,0.30000000000000004,0.75,19,low-fidelity,92,0
0.2,0.6,0.30000000000000004,0.75,0,high-fidelity,0,90
0.2,0.6,0.30000000000000004,0.75,1,high-fidelity,0,85
0.2,0.6,0.30000000000000004,0.75,2,high-fidelity,0,86
0.2,0.6,0.30000000000000004,0.75,3,high-fidelity,0,87
0.2,0.6,0.30000000000000004,0.75,4,high-fidelity,0,91
0.2,0.6,0.30000000000000004,0.75,5,high-fidelity,0,86
0.2,0.6,0.30000000000000004,0.75,6,high-fidelity,0,87
0.2,0.6,0.30000000000000004,0.75,7,high-fidelity,0,85
0.2,0.6,0.30000000000000004,0.75,8,high-fidelity,0,79
0.2,0.6,0.30000000000000004,0.75,9,high-fidelity,0,86
0.2,0.6,0.30000000000000004,0.75,10,high-fidelity,0,84
0.2,0.6,0.30000000000000004,0.75,11,high-fidelity,0,87
0.2,0.6,0.30000000000000004,0.75,12,high-fidelity,0,82
0.2,0.6,0.30000000000000004,0.75,13,high-fidelity,0,83
0.2,0.6,0.30000000000000004,0.75,14,high-fidelity,0,87
0.2,0.6,0.30000000000000004,0.75,15,high-fidelity,0,92
0.2,0.6,0.30000000000000004,0.75,16,high-fidelity,0,86
0.2,0.6,0.30000000000000004,0.75,17,high-fidelity,0,78
0.2,0.6,0.30000000000000004,0.75,18,high-fidelity,0,89
0.2,0.6,0.30000000000000004,0.75,19,high-fidelity,0,88
0.2,0.6,0.30000000000000004,0.75,0,together,94,0
0.2,0.6,0.30000000000000004,0.75,1,together,108,0
0.2,0.6,0.30000000000000004,0.75,2,together,98,0
0.2,0.6,0.30000000000000004,0.75,3,together,94,0
0.2,0.6,0.30000000000000004,0.75,4,together,89,0
0.2,0.6,0.30000000000000004,0.75,5,together,106,0
0.2,0.6,0.30000000000000004,0.75,6,together,96,0
0.2,0.6,0.30000000000000004,0.75,7,together,95,0
0.2,0.6,0.30000000000000004,0.75,8,together,70,0
0.2,0.6,0.30000000000000004,0.75,9,together,108,0
0.2,0.6,0.30000000000000004,0.75,10,together,102,0
0.2,0.6,0.30000000000000004,0.75,11,together,99,0
0.2,0.6,0.30000000000000004,0.75,12,together,91,0
0.2,0.6,0.30000000000000004,0.75,13,together,105,0
0.2,0.6,0.30000000000000004,0.75,14,together,96,0
0.2,0.6,0.30000000000000004,0.75,15,together,85,0
0.2,0.6,0.30000000000000004,0.75,16,together,90,0
0.2,0.6,0.30000000000000004,0.75,17,together,107,0
0.2,0.6,0.30000000000000004,0.75,18,together,111,0
0.2,0.6,0.30000000000000004,0.75,19,together,100,0
0.2,0.6,0.24000000000000002,0.74,0,low-fidelity,90,0
0.2,0.6,0.24000000000000002,0.74,1,low-fidelity,97,0
0.2,0.6,0.24000000000000002,0.74,2,low-fidelity,102,0
0.2,0.6,0.24000000000000002,0.74,3,low-fidelity,111,0
0.2,0.6,0.24000000000000002,0.74,4,low-fidelity,106,0
0.2,0.6,0.24000000000000002,0.74,5,low-fidelity,105,0
0.2,0.6,0.24000000000000002,0.74,6,low-fidelity,94,0
0.2,0.6,0.24000000000000002,0.74,7,low-fidelity,97,0
0.2,0.6,0.24000000000000002,0.74,8,low-fidelity,86,0
0.2,0.6,0.24000000000000002,0.74,9,low-fidelity,80,0
0.2,0.6,0.24000000000000002,0.74,10,low-fidelity,100,0
0.2,0.6,0.24000000000000002,0.74,11,low-fidelity,92,0
0.2,0.6,0.24000000000000002,0.74,12,low-fidelity,86,0
0.2,0.6,0.24000000000000002,0.74,13,low-fidelity,111,0
0.2,0.6,0.24000000000000002,0.74,14,low-fidelity,106,0
0.2,0.6,0.24000000000000002,0.74,15,low-fidelity,101,0
0.2,0.6,0.24000000000000002,0.74,16,low-fidelity,100,0
0.2,0.6,0.24000000000000002,0.74,17,low-fidelity,95,0
0.2,0.6,0.24000000000000002,0.74,18,low-fidelity,82,0
0.2,0.6,0.24000000000000002,0.74,19,low-fidelity,92,0
0.2,0.6,0.24000000000000002,0.74,0,high-fidelity,0,94
0.2,0.6,0.24000000000000002,0.74,1,high-fidelity,0,97
0.2,0.6,0.24000000000000002,0.74,2,high-fidelity,0,96
0.2,0.6,0.24000000000000002,0.74,3,high-fidelity,0,101
0.2,0.6,0.24000000000000002,0.74,4,high-fidelity,0,105
0.2,0.6,0.24000000000000002,0.74,5,high-fidelity,0,100
0.2,0.6,0.24000000000000002,0.74,6,high-fidelity,0,107
0.2,0.6,0.24000000000000002,0.74,7,high-fidelity,0,114
0.2,0.6,0.24000000000000002,0.74,8,high-fidelity,0,103
0.2,0.6,0.24000000000000002,0.74,9,high-fidelity,0,110
0.2,0.6,0.24000000000000002,0.74,10,high-fidelity,0,105
0.2,0.6,0.24000000000000002,0.74,11,high-fidelity,0,104
0.2,0.6,0.24000000000000002,0.74,12,high-fidelity,0,111
0.2,0.6,0.24000000000000002,0.74,13,high-fidelity,0,108
0.2,0.6,0.24000000000000002,0.74,14,high-fidelity,0,111
0.2,0.6,0.24000000000000002,0.74,15,high-fidelity,0,99
0.2,0.6,0.24000000000000002,0.74,16,high-fidelity,0,116
0.2,0.6,0.24000000000000002,0.74,17,high-fidelity,0,93
0.2,0.6,0.24000000000000002,0.74,18,high-fidelity,0,101
